2.91	-0.401205	-4.57994	-0.109433	-1.68291
2.92	-0.446484	-4.47396	-0.12606	-1.64182
2.93	-0.490647	-4.35679	-0.142257	-1.59694
2.94	-0.533584	-4.22874	-0.157986	-1.54839
2.95	-0.575187	-4.09011	-0.173213	-1.49632
2.96	-0.615352	-3.94126	-0.187901	-1.44088
2.97	-0.653979	-3.78256	-0.20202	-1.38225
2.98	-0.690972	-3.61441	-0.215536	-1.32058
2.99	-0.726237	-3.43722	-0.228422	-1.25605
3	-0.759687	-3.25144	-0.240648	-1.18885
3.01	-0.791239	-3.05754	-0.25219	-1.11915
3.02	-0.820813	-2.85599	-0.263024	-1.04715
3.03	-0.848335	-2.6473	-0.273126	-0.973042
3.04	-0.873737	-2.432	-0.282478	-0.897029
3.05	-0.896954	-2.21061	-0.291061	-0.819312
3.06	-0.91793	-1.98371	-0.298859	-0.740097
3.07	-0.936612	-1.75184	-0.305859	-0.659591
3.08	-0.952953	-1.5156	-0.312048	-0.578003
3.09	-0.966911	-1.27556	-0.317416	-0.495545
3.1	-0.978453	-1.03234	-0.321956	-0.412428
3.11	-0.98755	-0.78654	-0.325663	-0.328864
3.12	-0.994178	-0.538772	-0.328533	-0.245063
3.13	-0.998321	-0.289658	-0.330564	-0.161236
3.14	-0.999968	-0.03982	-0.331758	-0.0775929
3.15	-0.999117	0.210118	-0.332117	0.00566032
3.16	-0.995768	0.45953	-0.331647	0.0883187
3.17	-0.98993	0.707794	-0.330354	0.170181
3.18	-0.981618	0.954289	-0.328247	0.251048
3.19	-0.970852	1.1984	-0.325337	0.330725
3.2	-0.95766	1.43951	-0.321637	0.409023
3.21	-0.942074	1.67703	-0.317161	0.485756
3.22	-0.924133	1.91035	-0.311927	0.560744
3.23	-0.903883	2.1389	-0.305953	0.633812
3.24	-0.881373	2.36211	-0.299258	0.704792
3.25	-0.85666	2.57941	-0.291865	0.773521
3.26	-0.829806	2.79026	-0.283796	0.839844
3.27	-0.800878	2.99414	-0.275076	0.903613
3.28	-0.769948	3.19053	-0.265732	0.964686
3.29	-0.737094	3.37895	-0.255792	1.02293
3.3	-0.702398	3.55892	-0.245284	1.07822
3.31	-0.665945	3.73	-0.234238	1.13044
3.32	-0.627829	3.89176	-0.222685	1.17948
3.33	-0.588143	4.04379	-0.210659	1.22524
3.34	-0.546987	4.18571	-0.198192	1.26763
3.35	-0.504463	4.31717	-0.185318	1.30656
3.36	-0.460679	4.43783	-0.172073	1.34197
3.37	-0.415744	4.54741	-0.158491	1.37379
3.38	-0.369769	4.64562	-0.144609	1.40197
3.39	-0.32287	4.73222	-0.130464	1.42645
3.4	-0.275164	4.80699	-0.116092	1.44722
3.41	-0.22677	4.86974	-0.101532	1.46423
3.42	-0.17781	4.92032	-0.0868201	1.47748
3.43	-0.128405	4.95861	-0.0719948	1.48696
3.44	-0.0786791	4.9845	-0.0570936	1.49266
3.45	-0.0287565	4.99793	-0.0421541	1.49461
3.46	0.0212379	4.99887	-0.0272138	1.49282
3.47	0.0711793	4.98732	-0.0123099	1.48733
3.48	0.120943	4.9633	0.0025206	1.47817
3.49	0.170404	4.92687	0.0172414	1.46539
3.5	0.219439	4.87813	0.0318166	1.44906
3.51	0.267926	4.8172	0.0462109	1.42922
3.52	0.315743	4.74422	0.0603896	1.40597
3.53	0.362771	4.65939	0.0743191	1.37937
3.54	0.408892	4.56291	0.0879662	1.34953
3.55	0.453991	4.45503	0.101299	1.31653
3.56	0.497955	4.33601	0.114287	1.28048
3.57	0.540675	4.20616	0.126899	1.2415
3.58	0.582043	4.06579	0.139107	1.19969
3.59	0.621957	3.91526	0.150884	1.15519
3.6	0.660316	3.75494	0.162202	1.10812
3.61	0.697025	3.58524	0.173038	1.05862
3.62	0.731991	3.40657	0.183367	1.00683
3.63	0.765128	3.21939	0.193168	0.952891
3.64	0.796352	3.02417	0.202418	0.896955
3.65	0.825586	2.82138	0.2111	0.839176
3.66	0.852756	2.61155	0.219196	0.779709
3.67	0.877795	2.39518	0.22669	0.718716
3.68	0.90064	2.17283	0.233566	0.656357
3.69	0.921233	1.94505	0.239813	0.592799
3.7	0.939525	1.71241	0.245419	0.528208
3.71	0.955467	1.47548	0.250374	0.462751
3.72	0.969022	1.23487	0.254671	0.396599
3.73	0.980154	0.991175	0.258304	0.32992
3.74	0.988837	0.745	0.261268	0.262884
3.75	0.995048	0.496963	0.263561	0.195661
3.76	0.998772	0.247683	0.265182	0.12842
3.77	1	-0.00221549	0.26613	0.0613284
3.78	0.998728	-0.252109	0.266409	-0.00544828
3.79	0.99496	-0.501371	0.266023	-0.0717456
3.8	0.988705	-0.749381	0.264976	-0.137402
3.81	0.979978	-0.995518	0.263277	-0.202258
3.82	0.968803	-1.23917	0.260934	-0.266157
3.83	0.955205	-1.47972	0.257958	-0.328948
3.84	0.939221	-1.71657	0.25436	-0.390482
3.85	0.920888	-1.94913	0.250153	-0.450614
3.86	0.900254	-2.17682	0.245353	-0.509204
3.87	0.87737	-2.39907	0.239975	-0.566117
3.88	0.852293	-2.61532	0.234036	-0.621223
3.89	0.825085	-2.82504	0.227556	-0.674398
3.9	0.795816	-3.0277	0.220555	-0.725521
3.91	0.764557	-3.22278	0.213053	-0.774481
3.92	0.731387	-3.40981	0.205073	-0.821171
3.93	0.696389	-3.58832	0.196638	-0.865489
3.94	0.65965	-3.75786	0.187772	-0.907343
3.95	0.621263	-3.91801	0.178499	-0.946644
3.96	0.581323	-4.06837	0.168847	-0.983314
3.97	0.539929	-4.20855	0.158842	-1.01728
3.98	0.497187	-4.33822	0.148511	-1.04847
3.99	0.453201	-4.45704	0.137882	-1.07684
4	0.408083	-4.56472	0.126984	-1.10232
4.01	0.361945	-4.661	0.115845	-1.12488
4.02	0.314902	-4.74562	0.104496	-1.14449
4.03	0.267072	-4.81838	0.0929657	-1.1611
4.04	0.218574	-4.8791	0.0812842	-1.17471
4.05	0.169531	-4.92762	0.0694816	-1.18529
4.06	0.120063	-4.96383	0.0575884	-1.19285
4.07	0.0702953	-4.98763	0.0456346	-1.19739
4.08	0.0203519	-4.99896	0.0336506	-1.19891
4.09	-0.0296423	-4.9978	0.0216664	-1.19744
4.1	-0.0795625	-4.98415	0.00971179	-1.19299
4.11	-0.129284	-4.95804	-0.00218361	-1.1856
4.12	-0.178682	-4.91953	-0.0139906	-1.17531
4.13	-0.227633	-4.86873	-0.0256804	-1.16217
4.14	-0.276016	-4.80576	-0.0372247	-1.14622
4.15	-0.323709	-4.73078	-0.0485957	-1.12753
4.16	-0.370592	-4.64398	-0.0597664	-1.10616
4.17	-0.41655	-4.54556	-0.0707102	-1.08219
4.18	-0.461466	-4.43579	-0.0814017	-1.05568
4.19	-0.505228	-4.31493	-0.0918158	-1.02674
4.2	-0.547728	-4.18328	-0.101929	-0.995432
4.21	-0.588859	-4.04118	-0.111717	-0.961867
4.22	-0.628518	-3.88897	-0.121159	-0.926141
4.23	-0.666606	-3.72705	-0.130233	-0.888357
4.24	-0.703028	-3.55581	-0.138919	-0.848625
4.25	-0.737693	-3.37568	-0.147199	-0.807055
4.26	-0.770514	-3.18712	-0.155055	-0.763766
4.27	-0.801409	-2.99059	-0.162469	-0.718876
4.28	-0.8303	-2.78658	-0.169427	-0.672508
4.29	-0.857117	-2.57561	-0.175915	-0.624789
4.3	-0.881791	-2.3582	-0.181919	-0.575847
4.31	-0.904261	-2.1349	-0.187428	-0.525812
4.32	-0.924471	-1.90626	-0.192432	-0.474816
4.33	-0.942371	-1.67285	-0.196922	-0.422993
4.34	-0.957914	-1.43527	-0.20089	-0.370478
4.35	-0.971064	-1.1941	-0.204329	-0.317407
4.36	-0.981786	-0.949939	-0.207236	-0.263915
4.37	-0.990055	-0.703407	-0.209607	-0.210139
4.38	-0.995849	-0.455118	-0.211439	-0.156215
4.39	-0.999153	-0.205691	-0.212731	-0.102278
4.4	-0.999961	0.0442508	-0.213485	-0.0484624
4.41	-0.998269	0.294082	-0.213701	0.00509852
4.42	-0.994082	0.543177	-0.213384	0.0582732
4.43	-0.98741	0.790915	-0.212537	0.110932
4.44	-0.97827	1.03668	-0.211167	0.162947
4.45	-0.966685	1.27985	-0.209281	0.214193
4.46	-0.952684	1.51982	-0.206887	0.264548
4.47	-0.936301	1.75599	-0.203993	0.313893
4.48	-0.917578	1.98777	-0.200612	0.362112
4.49	-0.896562	2.21459	-0.196755	0.409093
4.5	-0.873305	2.43587	-0.192435	0.454727
4.51	-0.847865	2.65106	-0.187666	0.49891
4.52	-0.820306	2.85962	-0.182462	0.541543
4.53	-0.790697	3.06104	-0.17684	0.582529
4.54	-0.759111	3.25481	-0.170817	0.621778
4.55	-0.725628	3.44044	-0.164411	0.659205
4.56	-0.690331	3.61747	-0.157639	0.694729
4.57	-0.653308	3.78546	-0.150523	0.728274
4.58	-0.614653	3.94399	-0.143081	0.759772
4.59	-0.574461	4.09266	-0.135334	0.789157
4.6	-0.532834	4.2311	-0.127305	0.816372
4.61	-0.489875	4.35896	-0.119014	0.841364
4.62	-0.445691	4.47593	-0.110485	0.864086
4.63	-0.400393	4.58172	-0.10174	0.884497
4.64	-0.354095	4.67605	-0.0928031	0.902562
4.65	-0.306911	4.75869	-0.083697	0.918254
4.66	-0.258961	4.82944	-0.074446	0.931549
4.67	-0.210363	4.88812	-0.0650741	0.942431
4.68	-0.161239	4.93458	-0.0556054	0.950889
4.69	-0.111712	4.9687	-0.0460644	0.956921
4.7	-0.0619065	4.99041	-0.0364751	0.960526
4.71	-0.0119458	4.99964	-0.0268619	0.961714
4.72	0.0380447	4.99638	-0.0172488	0.960499
4.73	0.0879401	4.98063	-0.00765987	0.956899
4.74	0.137616	4.95243	0.00188129	0.950942
4.75	0.186947	4.91185	0.0113512	0.942657
4.76	0.235812	4.85899	0.0207268	0.932082
4.77	0.284087	4.79399	0.0299854	0.919259
4.78	0.331652	4.71701	0.0391046	0.904237
4.79	0.378388	4.62824	0.0480629	0.887066
4.8	0.424178	4.52789	0.056839	0.867806
4.81	0.468908	4.41624	0.0654123	0.846519
4.82	0.512466	4.29354	0.0737629	0.823272
4.83	0.554743	4.16011	0.0818714	0.798136
4.84	0.595633	4.01628	0.0897195	0.771188
4.85	0.635035	3.86242	0.0972894	0.742507
4.86	0.672849	3.6989	0.104564	0.712177
4.87	0.708982	3.52613	0.111528	0.680284
4.88	0.743343	3.34455	0.118165	0.64692
4.89	0.775845	3.15462	0.124462	0.612177
4.9	0.806409	2.95679	0.130404	0.576151
4.91	0.834957	2.75158	0.135981	0.538942
4.92	0.861417	2.53949	0.141179	0.500649
4.93	0.885725	2.32105	0.14599	0.461377
4.94	0.907819	2.09681	0.150404	0.42123
4.95	0.927644	1.86733	0.154412	0.380314
4.96	0.94515	1.63318	0.158008	0.338735
4.97	0.960294	1.39495	0.161185	0.296604
4.98	0.973037	1.15323	0.163939	0.254027
4.99	0.983349	0.908636	0.166265	0.211114
5	0.991203	0.661765	0.16816	0.167975
5.01	0.996579	0.413241	0.169624	0.124719
5.02	0.999464	0.163683	0.170655	0.0814533
5.03	0.999851	-0.086283	0.171253	0.0382869
5.04	0.997739	-0.336034	0.171421	-0.00467384
5.05	0.993133	-0.584945	0.171161	-0.0473232
5.06	0.986045	-0.832393	0.170476	-0.0895573
5.07	0.976492	-1.07776	0.169371	-0.131274
5.08	0.964499	-1.32044	0.167853	-0.172372
5.09	0.950095	-1.55981	0.165926	-0.212754
5.1	0.933316	-1.79529	0.1636	-0.252325
5.11	0.914204	-2.02627	0.160883	-0.290991
5.12	0.892807	-2.2522	0.157784	-0.328663
5.13	0.869179	-2.47249	0.154313	-0.365254
5.14	0.843378	-2.68661	0.150482	-0.400679
5.15	0.815469	-2.894	0.146304	-0.434859
5.16	0.785522	-3.09417	0.14179	-0.467718
5.17	0.753611	-3.2866	0.136954	-0.499182
5.18	0.719817	-3.47082	0.131811	-0.529184
5.19	0.684224	-3.64636	0.126375	-0.557658
5.2	0.64692	-3.81279	0.120663	-0.584545
5.21	0.608	-3.96969	0.11469	-0.609788
5.22	0.56756	-4.11666	0.108473	-0.633337
5.23	0.525701	-4.25335	0.102029	-0.655143
5.24	0.482528	-4.3794	0.095376	-0.675166
5.25	0.438149	-4.49451	0.0885318	-0.693367
5.26	0.392675	-4.59839	0.0815148	-0.709715
5.27	0.34622	-4.69077	0.0743438	-0.72418
5.28	0.298899	-4.77142	0.0670376	-0.736741
5.29	0.250831	-4.84015	0.0596154	-0.74738
5.3	0.202136	-4.89679	0.0520964	-0.756082
5.31	0.152936	-4.94118	0.0445002	-0.762841
5.32	0.103354	-4.97322	0.0368461	-0.767652
5.33	0.0535134	-4.99284	0.0291536	-0.770518
